log2FoldChange padj pval genes gene_type
955 -0.629345194845955 0.00692314646150025 0.000529570845258095 FAM127A downregulated
956 -0.747081911027712 0.00692971321049773 0.000530785882165809 ZSCAN12P1 downregulated
957 -0.541858550399452 0.00694100657132716 0.000533201828627565 PYGB downregulated
958 -0.583589652261596 0.00695386978648141 0.000534514113546257 DMXL1 downregulated
959 -0.572104532937533 0.00698619352731631 0.000537894025184485 TMEM33 downregulated
960 -0.459272632212536 0.00698697823975803 0.000538506786009832 MRPL37 downregulated
961 -0.868183341011654 0.00698697823975803 0.00053868745669882 SAR1B downregulated
962 -0.617079169309969 0.00698925684337344 0.000539188928158441 SPCS1 downregulated
963 -0.361303255366716 0.0070034982550308 0.000540614045137323 AREL1 downregulated
964 -0.410340183925763 0.00701236898373795 0.00054162566569029 SNW1 downregulated
965 -0.324905889175639 0.00702212736435956 0.000542706715615911 AMFR downregulated
966 -0.570573724656093 0.00703925569930796 0.000544358607427954 PLRG1 downregulated
967 -0.995816249060883 0.00704720065803999 0.000545301500598815 SLC35A5 downregulated
968 -1.19894646777721 0.00705146929885092 0.00054596049528697 GNAI1 downregulated
969 -0.626355313243913 0.00705925316913315 0.000546892218668684 DNAJA2 downregulated
970 -0.41969924019607 0.00711884393737247 0.000553499822287665 ALKBH8 downregulated
971 -0.436077833908059 0.00713182801077681 0.000554841791357223 PARP1 downregulated
972 -0.573620364292734 0.00716928874966636 0.000559508527679512 TSPAN5 downregulated
973 -0.426139401547882 0.00716928874966636 0.000560699561239874 THAP12 downregulated
974 -0.492308363188464 0.00716928874966636 0.000559381994348795 IDH3B downregulated
975 -0.53614957370194 0.00719373190261362 0.000563011041089277 HAUS2 downregulated
976 -0.831406712182326 0.00719600460075004 0.000563820192992397 HMGCR downregulated
977 -0.47943588764042 0.00719600460075004 0.000563859774104359 CIAPIN1 downregulated
978 -0.499380932114743 0.00721610603273482 0.000565771236985968 PDIK1L downregulated
979 -0.646959978189974 0.00723227624947803 0.000567376167802709 PPM1H downregulated
980 -0.691204744328727 0.00723342149747822 0.000567803188446993 FUNDC1 downregulated
981 -0.740871094577708 0.00726477198301883 0.000571957296383667 VDAC3 downregulated
982 -0.620762238848214 0.00728395190220445 0.000575775608343836 ZFP37 downregulated
983 -0.505589280240072 0.00728395190220445 0.000575131310853173 PFN1 downregulated
984 -0.59513440607759 0.00728395190220445 0.000574706481525286 ATP5G1 downregulated
985 -0.705987466823828 0.00730263425314222 0.000577661414607857 NAPG downregulated
986 -1.32470586643443 0.00731853362567003 0.000579942533148699 TNN downregulated
987 -0.663458756964839 0.00731853362567003 0.000579834763697791 ZDHHC17 downregulated
988 -0.440194435690328 0.0073277471827501 0.000581014215161419 AIMP2 downregulated
989 -0.610647448807044 0.00735488483365647 0.000583508786038471 PRKRA downregulated
990 -0.43915056968204 0.00737926182372501 0.000585786737789759 VDAC2 downregulated
991 -0.95003438326826 0.00740294250229316 0.000588356731758255 NME1 downregulated
992 -0.598486029198487 0.00740807998405162 0.0005894556720634 MFSD8 downregulated
993 -0.935965167893767 0.00742312890929181 0.00059134514081852 SLC11A2 downregulated
994 -1.48858667368398 0.00742975367141142 0.000592219213075725 NEK2 downregulated
995 -0.549836232884921 0.00745910634548841 0.000595254279749972 FRG1 downregulated
996 -0.665397689065176 0.00746770624555391 0.000596634174653427 ARL1 downregulated
997 -0.787970303144306 0.00749650963095398 0.000599636905174896 DAZAP2 downregulated
998 -0.664121866642437 0.00749827418552915 0.000600127570808444 NCAM2 downregulated
999 -0.47360438511372 0.00751801732459045 0.00060240860397012 M6PR downregulated
1000 -0.595473358637834 0.00755291777345444 0.000606742291455521 ABHD10 downregulated
1001 -0.614184049459701 0.0075535112785243 0.00060982993214954 DDHD2 downregulated
1002 -1.41855192751089 0.0075535112785243 0.000608364203898041 ZDHHC9 downregulated
1003 -1.72035622284384 0.0075535112785243 0.000607749898029106 CDNF downregulated
1004 -0.960074322822586 0.0075535112785243 0.000609335358007011 BDNF-AS downregulated
1005 -0.407387765134191 0.0075535112785243 0.000609552789422197 PSMA7 downregulated
1006 -0.635348166226414 0.00759253739511843 0.00061368852109893 FASTKD3 downregulated
1007 -0.434247075409645 0.00760216109369582 0.000615175111110611 UQCRQ downregulated
1008 -0.430260095712961 0.00760216109369582 0.000615010352328686 NDUFA11 downregulated
1009 -0.731006049122919 0.00763986979213569 0.000618938782395554 COX7A2 downregulated
1010 -0.595725715982247 0.00768811634924497 0.000624280924830315 GPCPD1 downregulated
1011 -0.401062825724428 0.00769052051607718 0.000624834627302593 MINA downregulated
1012 -0.739817705081578 0.00772092068468883 0.000628024359986109 FAM86EP downregulated
1013 -0.296621745531079 0.00774832577180108 0.000630614683147564 XPNPEP1 downregulated
1014 -0.58666657790931 0.00775145716631741 0.000631230861397311 PARP2 downregulated
1015 -0.429986478326085 0.00777551693324509 0.000633552584688035 CANX downregulated
1016 -1.94339057049602 0.00778314086205204 0.000634536585453271 ADAMTS4 downregulated
1017 -0.660272977103003 0.00779017446999841 0.000635473142334276 BUB3 downregulated
1018 -0.644674866374177 0.0077928516682531 0.000637144540442639 CREG1 downregulated
1019 -0.497153401216681 0.0077928516682531 0.000637062826845783 HEATR5B downregulated
1020 -0.510089099047118 0.0077928516682531 0.000637006896782089 THOC7 downregulated
1021 -0.656544162692871 0.0077928516682531 0.000636387314662574 TMEM126B downregulated
1022 -0.5453564471083 0.00783026329911207 0.000640568316316678 LCMT1 downregulated
1023 -3.27064674990196 0.00784087663914101 0.000642167540902007 CLEC4F downregulated
1024 -0.703386826607565 0.00786693118376427 0.00064466811266758 SF3B6 downregulated
1025 -1.25713985890963 0.00787014953515448 0.000646399267279271 PVRL3-AS1 downregulated
1026 -1.12940973476344 0.00787014953515448 0.000645668470755644 USP17L2 downregulated
1027 -0.429352471763249 0.00787014953515448 0.000646145768307595 TSFM downregulated
1028 -0.415676524511511 0.00787014953515448 0.00064639599947738 COIL downregulated
1029 -0.693825557167599 0.0079018076470213 0.000649736106341564 SDHAF4 downregulated
1030 -0.641539764803993 0.00803963980171573 0.00066369282099653 NECTIN1 downregulated
1031 -0.416996369877446 0.00806289026270769 0.000666852957985654 RGL1 downregulated
1032 -0.846752369684757 0.00808669552655456 0.000669839087805316 CISD1 downregulated
1033 -0.58053923848307 0.00808707786266423 0.000670247724785205 RCN2 downregulated
1034 -0.596818932321433 0.008184222283832 0.000680206420177712 EBLN3P downregulated
1035 -0.799752549138553 0.00821809842409248 0.000685703453089337 HSD17B12 downregulated
1036 -1.71855477950577 0.00821809842409248 0.00068566458959782 H19 downregulated
1037 -0.701710110793512 0.00824664836692701 0.000688854420059348 ATP6V0D1 downregulated
1038 -0.656028826789545 0.00824962745521769 0.000689872356064911 MRPL3 downregulated
1039 -0.630692426562481 0.00824962745521769 0.000689857626419946 LDLRAD4 downregulated
1040 -0.424974406666041 0.00832972239676336 0.000698123379917985 STARD3NL downregulated
1041 -0.679734370120469 0.0083478833911214 0.000700034597521437 PSMA1 downregulated
1042 -1.31362002495367 0.00837596734868342 0.00070321012693917 CD244 downregulated
1043 -0.611755932227233 0.00837596734868342 0.000703560954753532 COQ5 downregulated
1044 -0.488424548505063 0.00837677597884656 0.000704384642187358 NEU3 downregulated
1045 -1.770363041387 0.00838105721313976 0.00070516050294678 INHBC downregulated
1046 -0.718950948446729 0.00838283053845061 0.000705700459257065 ZBTB6 downregulated
1047 -0.504467571039761 0.00838374314325395 0.000706168081846823 C16orf58 downregulated
1048 -0.713060721201272 0.00839534794081998 0.000707547008798325 PGAM1 downregulated
1049 -0.592770066466147 0.00842554160097987 0.000711652513912997 PDCD10 downregulated
1050 -0.467327347806152 0.0084466254716449 0.000713827062885946 GTPBP4 downregulated
1051 -0.36805721203635 0.00858171015938547 0.000727243232637057 IVD downregulated
1052 -0.30573971625655 0.00858667568742218 0.000728578699063759 FBXW2 downregulated
1053 -0.704051851548108 0.00861830388690885 0.000732352956968015 TIPRL downregulated
1054 -0.785429982426391 0.00862880464710332 0.000734341782144779 G3BP2 downregulated
1055 -0.719964295355038 0.00862880464710332 0.000734451931459967 NDUFAB1 downregulated
1056 -0.560314993438039 0.00862927557892833 0.000734894256407125 TMCO1 downregulated
1057 -0.674701860737968 0.00867859711603892 0.000741521862382853 VPS35 downregulated
1058 -0.49197363295987 0.00869816003669238 0.000744409724857466 ACAA1 downregulated
1059 -0.366586938918388 0.00870442297174167 0.000745351465952988 TMEM199 downregulated
1060 -0.441201574818139 0.00870988178569847 0.000746224897315704 EIF2AK1 downregulated
1061 -0.501284243720182 0.0087634323182241 0.000751629863680248 MTA2 downregulated
1062 -0.290827753809647 0.00885362768633855 0.0007626674108215 EIF3F downregulated
1063 -0.81990871252274 0.00885755002165736 0.000763418169488857 C12orf76 downregulated
1064 -0.481477535438781 0.008857801505571 0.000763852737859803 CWF19L1 downregulated
1065 -0.364919393821067 0.00887574635655229 0.000765813942384668 HACL1 downregulated
1066 -0.781539383370484 0.00888597558540403 0.000767110743680057 C11orf24 downregulated
1067 -1.05077784776795 0.00889843727279888 0.000768601326923802 MDH1 downregulated
1068 -0.833161686183613 0.00891825290856718 0.000771144322257592 H2AFJ downregulated
1069 -0.287660822595429 0.00892951843816603 0.000772950903821112 ANO10 downregulated
1070 -0.621278327369905 0.00896641643709025 0.000777398712207518 PRPF19 downregulated
1071 -0.605968213740769 0.00897496274804835 0.000778558041957674 BRF2 downregulated
1072 -0.423822843505868 0.00897710100474367 0.000779161985308941 EFTUD2 downregulated
1073 -0.440885188524021 0.00901060257461965 0.000782489749522976 LSM1 downregulated
1074 -1.15199310458953 0.00901590045065251 0.000785435271681427 MATN3 downregulated
1075 -0.660411119106783 0.00901590045065251 0.000785471399910014 C5orf34 downregulated
1076 -0.917369565512817 0.00901590045065251 0.000784252363484476 LOC283045 downregulated
1077 -2.45466724409591 0.00901590045065251 0.000784716903713784 SAA2 downregulated
1078 -0.641455977445047 0.00904544712607801 0.000788467166632447 MMACHC downregulated
1079 -0.645042342808655 0.00905135363761359 0.000789403936790893 BLOC1S2 downregulated
1080 -1.05391435452811 0.00905138632017862 0.000789828704208007 FADS1 downregulated
1081 -0.749613815234036 0.00905392676564816 0.000790894455732283 PPDPF downregulated
1082 -0.503784034977422 0.0090767239355344 0.000793308972131031 CCT2 downregulated
1083 -0.701290101002525 0.00908654681137894 0.000795677656856738 RANBP6 downregulated
1084 -0.56820633208321 0.00908654681137894 0.000796183231190578 BNIP3 downregulated
1085 -0.347003842795562 0.00911595776461828 0.00080013743862286 LYRM1 downregulated
1086 -0.539899880049009 0.00915459297872208 0.000803955305640814 KRR1 downregulated
1087 -0.702582177780226 0.0091600650346341 0.000804862843904595 SNRNP40 downregulated
1088 -0.758706644182774 0.00917088819058835 0.000806668811617966 CENPH downregulated
1089 -0.465348847049493 0.009175387586178 0.000808647963740636 AAMP downregulated
1090 -0.448517897820876 0.009175387586178 0.000807591572625356 CBX3 downregulated
1091 -1.97239331962747 0.009175387586178 0.000808109331833501 CLDN34 downregulated
1092 -0.677415585184405 0.00918206656084755 0.000810220109060943 ARPC5 downregulated
1093 -0.913031159260329 0.00918206656084755 0.000810089656478988 LARP6 downregulated
1094 -0.47180765824837 0.00919531847708535 0.000812322017821699 PDIA3 downregulated
1095 -0.786842504656248 0.00919531847708535 0.000812675328977478 CSE1L downregulated
1096 -0.607554813077527 0.00922423878255847 0.000816011489852151 ARL8B downregulated
1097 -0.617717724389135 0.0092291639396781 0.000817387381037076 SUMO2 downregulated
1098 -0.510609957485714 0.00924518738067451 0.000819858853455865 IDH3G downregulated
1099 -0.481479062713477 0.00924518738067451 0.000819295521507417 ZNHIT3 downregulated
1100 -0.446407026814035 0.00927676225602172 0.00082376507237782 SLC35A2 downregulated
1101 -0.635651932110104 0.00930616703944557 0.000826809974231262 FAM49B downregulated
1102 -0.381981301975106 0.00944961484900699 0.000841316569319133 APEX2 downregulated
1103 -0.770185227060366 0.0094663403665278 0.000845011970442396 KBTBD3 downregulated
1104 -0.686888164257853 0.00950711604367365 0.000849538127801351 PPME1 downregulated
1105 -0.781010754903355 0.00951343382984952 0.000850546128077722 ARMC1 downregulated
1106 -0.948571333901734 0.00951626013318165 0.000851299177700491 PALM2 downregulated
1107 -0.922748949633234 0.00952642566081283 0.000853039840321701 ERI2 downregulated
1108 -0.486598359417908 0.00953284037022148 0.000854924462979333 C5orf30 downregulated
1109 -0.620867822239936 0.00953284037022148 0.00085494732076195 NRXN3 downregulated
1110 -0.66972466660931 0.00956299904414063 0.000858097849250488 TMX4 downregulated
1111 -0.497041253186813 0.00957157913388007 0.000859760079755134 AP2B1 downregulated
1112 -0.572633080690061 0.00960414308931777 0.000863132796168586 C9orf64 downregulated
1113 -0.789701277487941 0.00963739229498186 0.000866881430601044 FBXO4 downregulated
1114 -0.735795965830244 0.00963850680739345 0.000867568948169335 TIMM17A downregulated
1115 -0.449654024950541 0.00965487145207217 0.000869942036864565 ARMCX3 downregulated
1116 -0.365722773673182 0.0096567440419696 0.000871911304213635 YTHDC2 downregulated
1117 -0.483546809021262 0.0096567440419696 0.000871578460431018 TINF2 downregulated
1118 -0.611709216855228 0.0096567440419696 0.000871794212223362 THAP10 downregulated
1119 -0.581235542063001 0.00967594641697885 0.000874707915116615 MORF4L2 downregulated
1120 -1.0121310382629 0.00968564231501327 0.000876777950671504 MVK downregulated
1121 -0.317188026894548 0.00969825734450111 0.000878371976896735 PTPMT1 downregulated
1122 -0.883560596255683 0.00973137807851312 0.000881825338396938 TMEM106B downregulated
1123 -0.479398130275914 0.00973189673342126 0.000882325975225113 ATE1 downregulated
1124 -2.64468510661644 0.00976010705774604 0.00088580939178574 CXCL10 downregulated
1125 -0.750128005659856 0.00976812506108311 0.000887431862399244 SLC25A46 downregulated
1126 -0.990055496003336 0.00977468451293918 0.000888657858321648 DHFR2 downregulated
1127 -0.459435756329842 0.00980587471624021 0.000893146841725323 TXNL4A downregulated
1128 -0.599472587884743 0.00981420201298256 0.000894362790070428 ZMAT2 downregulated
1129 -0.784504288069173 0.00982631208751436 0.000895924413516901 ENTPD5 downregulated
1130 -0.689515697471996 0.00982942016068077 0.000896976882405389 XRCC4 downregulated
1131 -0.916577620881293 0.00982942016068077 0.000897124163269145 H3F3C downregulated
